ride_id;customer_id;driver_id;start_location;end_location;city;country;ride_date;ride_time;ride_duration_minutes;fare_amount;ride_distance_miles;payment_method;voucher;rating
5036;8048;241;093 Stephen Parkway;0591 Lerdahl Park;Tutul;Indonesia;02/06/2024;19:32;105;37.16;8.3;cash;PQR123;4
2275;3159;388;4 Mayer Alley;3473 Armistice Pass;Liulin;China;10/26/2024;18:19;32;59.77;10.2;credit card;456JKL;5
8715;4307;153;37 Schurz Parkway;825 Mifflin Avenue;Changtang;China;3/30/2024;14:22;98;79.7;12.0;credit card;MNO789;5
3025;7675;536;55444 Lake View Court;58184 Hanson Lane;Eaton;United Kingdom;11/12/2024;10:46;113;20.87;12.7;cash;789VWX;3
2415;7803;397;2337 Hooker Alley;95 Straubel Parkway;Souillac;Mauritius;8/17/2024;14:06;120;76.06;19.5;mobile wallet;;3
392;8033;259;34504 Tomscot Parkway;86988 Lindbergh Plaza;Jurak Lao’;Indonesia;01/09/2025;13:08;11;84.78;12.2;cash;789VWX;3
7185;8238;147;3 Crest Line Drive;85 Cody Drive;Kugesi;Russia;9/14/2024;13:54;48;97.83;8.5;cash;;5
2147;37;38;8561 Anniversary Crossing;0 Canary Court;Nahuo;China;5/25/2024;05:03;15;62.6;2.1;mobile wallet;;2
3535;501;681;13654 Riverside Street;19 Comanche Junction;Liaonan;China;08/01/2024;20:37;70;92.85;7.1;credit card;;5
4949;8048;978;233 Sullivan Place;310 1st Point;Newcastle;Saint Kitts and Nevis;4/29/2024;02:33;14;80.07;4.5;mobile wallet;;4
7543;2922;738;79456 Thompson Alley;29056 Daystar Parkway;Itagüí;Colombia;6/16/2024;04:30;87;58.98;16.5;credit card;MNO789;4
3199;7466;602;83626 West Terrace;2353 Maple Wood Crossing;Vazhiny;Russia;04/09/2024;06:16;19;25.71;15.6;credit card;123DEF;3
3201;7672;774;44907 Twin Pines Park;3 Rockefeller Hill;Yonggu;China;11/22/2024;06:03;100;18.18;4.1;credit card;YZA123;5
7916;7766;649;6649 Washington Trail;02 Ronald Regan Place;Hedong;China;9/26/2024;22:53;87;39.66;15.2;mobile wallet;;3
7728;5998;504;8 Di Loreto Pass;28 Upham Way;Loma;Sierra Leone;02/09/2024;12:25;36;49.45;19.3;cash;;4
4602;6341;846;1 Hoard Terrace;1148 Pennsylvania Crossing;Yuanling;China;11/18/2024;23:55;82;72.3;7.1;mobile wallet;789VWX;5
48;202;583;426 John Wall Alley;0 Rusk Place;Carepa;Colombia;12/18/2024;07:50;68;44.64;6.0;cash;;5
4709;1924;793;4955 Del Mar Road;751 Stuart Terrace;Douala;Cameroon;1/22/2024;04:30;37;31.13;0.6;mobile wallet;;4
7604;10215;754;4 Bultman Center;5179 Eastlawn Road;Khorinsk;Russia;11/08/2024;20:26;66;89.37;2.8;mobile wallet;;5
7691;5527;361;8886 Dakota Junction;599 Scott Center;Marzhing;China;4/25/2024;21:15;80;48.15;3.4;mobile wallet;;4
7718;6751;25;54 Eagle Crest Junction;444 Judy Center;Antequera;Paraguay;8/13/2024;06:32;84;81.45;16.2;credit card;;5
5275;9848;663;691 Corry Lane;72 Cardinal Crossing;Bartolomé Masó;Cuba;04/01/2024;11:09;5;25.74;5.4;cash;;4
4833;7834;18;98520 Vera Lane;07 Waywood Park;San Sebastian;Mexico;9/18/2024;16:30;56;47.11;19.0;mobile wallet;;2
6388;7250;562;35598 Towne Circle;7 Packers Crossing;Radzanów;Poland;11/02/2024;09:42;99;23.71;1.3;credit card;;4
7520;2672;162;2 Riverside Hill;5431 Gulseth Center;Taozhou;China;01/02/2025;03:57;97;61.82;12.6;cash;789VWX;4
1698;3947;720;502 Arkansas Hill;70 Scoville Park;Porteirinha;Brazil;03/05/2024;16:17;86;60.04;7.0;cash;;5
4683;5097;251;85212 Macpherson Court;339 Tomscot Parkway;Kout na Šumavě;Czech Republic;4/15/2024;00:31;101;33.66;19.4;credit card;ABC123;4
3781;7500;804;73755 Myrtle Crossing;53 Farragut Terrace;Xinxu;China;10/07/2024;20:11;30;49.9;0.9;credit card;;3
4628;7609;623;0443 Daystar Lane;604 Lyons Plaza;Libertador General San Martín;Argentina;09/09/2024;21:00;43;39.16;19.8;cash;;3
7928;7181;413;74 Mandrake Center;7873 Eastlawn Lane;Changchun;China;01/01/2024;16:46;120;67.41;3.5;mobile wallet;;5
7163;9176;601;6881 Swallow Drive;7 Buhler Alley;Thị Trấn Tam Điệp;Vietnam;8/17/2024;14:50;118;78.28;1.2;credit card;;5
8702;701;835;0 Novick Alley;7 Saint Paul Point;Ualog;Philippines;11/14/2024;22:03;33;62.5;12.8;mobile wallet;;3
7715;4011;332;331 Browning Point;558 Cody Terrace;Kirs;Russia;05/02/2024;02:19;66;55.65;8.9;cash;STU456;4
8323;5329;181;336 North Alley;01 Grim Pass;Staraya Stanitsa;Russia;08/04/2024;00:44;28;10.99;11.1;cash;123DEF;2
2889;5867;695;66455 Glendale Plaza;47463 Lighthouse Bay Trail;Haugesund;Norway;10/29/2024;10:38;104;66.34;1.0;mobile wallet;ABC123;4
8282;5537;15;49 Lighthouse Bay Circle;693 Pearson Lane;Bozoum;Central African Republic;4/16/2024;08:15;38;38.29;1.4;mobile wallet;;3
7940;2308;259;73962 Spenser Point;47 Hovde Parkway;Chencun;China;4/18/2024;19:57;94;82.6;2.2;mobile wallet;STU456;2
6235;5744;110;6 Anzinger Terrace;53 Ramsey Drive;Karuk;Indonesia;01/03/2024;14:12;99;27.87;13.1;mobile wallet;PQR123;5
7910;7944;345;9 Myrtle Way;76857 Sugar Drive;Vykhino-Zhulebino;Russia;04/01/2024;17:47;113;51.81;2.5;cash;;4
1154;10416;383;513 Macpherson Way;80138 Northland Trail;Chamni;Thailand;4/28/2024;21:46;13;99.88;12.8;cash;;5
9113;1152;455;48 Cambridge Way;539 Mifflin Parkway;Likiep;Marshall Islands;10/06/2024;06:44;115;86.92;13.0;cash;;3
7970;4948;797;014 Jackson Road;97 Darwin Terrace;Ta‘izz;Yemen;12/16/2024;21:56;74;79.9;17.9;credit card;;5
6625;5926;792;569 Ronald Regan Center;54 Beilfuss Alley;Indianapolis;United States;02/09/2024;12:30;73;97.97;19.7;credit card;;4
662;9086;219;01853 Golden Leaf Junction;6 Westridge Drive;Mingfeng;China;03/02/2024;05:31;117;41.03;10.6;credit card;;3
112;907;974;188 Heffernan Alley;4628 Dakota Avenue;Oslo;Norway;1/25/2024;20:56;110;34.01;9.4;mobile wallet;;3
39;3060;709;31 Farragut Hill;65 Pond Circle;Nioki;Democratic Republic of the Congo;01/04/2025;11:47;39;29.44;12.5;credit card;;4
1638;6270;626;181 Meadow Valley Plaza;3 Gerald Point;Stary Sącz;Poland;12/07/2024;00:13;48;98.74;4.6;mobile wallet;789GHI;5
658;5475;928;570 Gerald Hill;84980 Anzinger Drive;Demyansk;Russia;03/08/2024;15:12;79;55.41;1.2;cash;;3
6987;8224;390;03769 Pepper Wood Crossing;4 Sachtjen Road;Gesik;Indonesia;2/16/2024;16:17;59;62.42;20.0;mobile wallet;;4
2415;2736;373;2090 Texas Junction;73 Spenser Trail;Bang Racham;Thailand;06/07/2024;15:25;47;72.81;14.4;mobile wallet;;5
4171;1146;329;1 Starling Circle;6017 Eagan Crossing;Xirikxiy;China;01/06/2024;02:00;107;40.6;8.3;credit card;;5
801;5196;711;51 Roxbury Street;7995 Quincy Circle;Zaragoza;El Salvador;01/01/2024;13:29;54;14.3;11.1;mobile wallet;;5
5318;1438;210;28 Brown Place;88 Havey Junction;Kengyuan;China;06/08/2024;22:08;16;25.39;8.6;cash;;5
5223;8168;889;52131 Emmet Alley;0833 Michigan Hill;Kórnik;Poland;3/22/2024;23:50;43;43.27;5.2;credit card;;3
1822;4864;109;66341 Continental Hill;85 Sugar Court;Estribeiro;Portugal;7/13/2024;17:52;99;39.08;12.2;cash;;4
8164;7676;89;49035 Anderson Point;5 Bultman Lane;Dalududalu;Indonesia;08/02/2024;18:49;66;73.01;13.7;cash;;3
8795;6206;983;32729 Thierer Trail;00 Crownhardt Point;Sobotka;Czech Republic;1/30/2024;04:11;60;25.62;0.5;credit card;;5
8134;5230;279;7 Dovetail Junction;6 Burning Wood Crossing;London;United Kingdom;9/16/2024;05:15;21;25.07;17.2;mobile wallet;;5
4223;9822;653;069 Farragut Plaza;347 Clyde Gallagher Center;Aldeia;Portugal;3/28/2024;16:15;54;78.32;1.2;cash;;5
4084;8763;612;3 Brentwood Hill;20347 Roxbury Avenue;Arbois;France;2/15/2024;17:57;33;92.0;10.7;cash;;2
2552;706;186;79 Kings Court;47 Autumn Leaf Crossing;Anta;Peru;6/24/2024;19:49;25;70.37;15.6;cash;;4
282;5778;328;9 Gerald Center;9 Schurz Park;Yaté-Barrage;New Caledonia;11/13/2024;17:37;39;36.86;9.1;credit card;123DEF;2
5920;4558;12;9 Loeprich Trail;9 Mandrake Court;Mazamet;France;7/30/2024;13:34;68;38.85;12.1;cash;;4
4460;2742;534;49 Westerfield Street;1983 Susan Court;Campo Largo;Argentina;8/28/2024;23:29;63;97.49;6.6;cash;;3
2165;9886;351;56 Raven Point;2160 Arrowood Point;Jiangcheng;China;5/31/2024;13:20;92;35.09;10.0;credit card;;4
9087;4723;497;3 Everett Drive;88 Pearson Avenue;Yuyang;China;08/06/2024;05:41;109;46.93;4.2;credit card;XYZ456;2
8812;9347;543;23 Longview Pass;430 Grasskamp Park;Majalengka;Indonesia;7/26/2024;20:12;9;63.69;7.3;mobile wallet;STU456;4
4006;1597;294;43483 Red Cloud Point;07224 Boyd Terrace;Nankai;China;09/09/2024;05:37;77;84.73;2.2;mobile wallet;YZA123;3
4061;8791;216;1016 Sachs Way;9 Bartelt Parkway;Tromsø;Norway;7/15/2024;13:38;8;14.58;15.9;cash;;4
7757;5950;80;0657 Farmco Hill;7470 North Crossing;Pacucha;Peru;12/14/2024;02:14;108;50.16;16.0;mobile wallet;;3
8447;7954;587;7372 Fairview Alley;74 Village Green Plaza;Bergen op Zoom;Netherlands;07/01/2024;01:58;84;71.82;1.1;credit card;;4
6047;5339;487;1 Spenser Circle;205 Darwin Center;Kagal’nitskaya;Russia;11/17/2024;00:50;86;77.36;12.9;mobile wallet;;5
6160;1580;896;975 Hollow Ridge Way;79465 Hoffman Circle;Ariquemes;Brazil;09/04/2024;06:22;84;64.78;4.5;credit card;;4
4483;3950;763;04588 North Center;0255 Cordelia Alley;Rupe;Indonesia;10/12/2024;03:21;25;71.46;14.7;credit card;YZA123;4
968;820;732;49353 Moland Point;710 Bunting Court;Sufālat Samā’il;Oman;01/06/2024;07:53;35;91.86;5.3;cash;;5
1104;5659;205;29 Fieldstone Junction;49633 Sheridan Crossing;Aubenas;France;06/03/2024;04:54;73;43.91;6.8;credit card;;3
2010;10119;25;125 Melvin Alley;49 Corscot Lane;Tarragona;Philippines;1/30/2024;16:52;55;8.0;8.1;cash;;3
9903;6177;455;46584 Forest Dale Plaza;69723 American Ash Parkway;Nidek;Poland;6/30/2024;09:43;13;12.04;3.5;credit card;789VWX;3
5618;5850;592;33 Waywood Court;09 American Avenue;Nan;Thailand;03/11/2024;22:35;92;89.32;1.7;cash;;3
3298;5721;834;40231 Schurz Crossing;48829 Mallory Trail;Kampungladang;Indonesia;10/04/2024;14:05;90;81.44;2.5;mobile wallet;;4
1856;4844;155;214 Holmberg Park;26329 Maple Road;Wieniawa;Poland;10/11/2024;06:32;8;48.43;3.5;credit card;;4
8174;6442;627;2357 American Ash Drive;6 Holmberg Park;Karafao;Indonesia;12/03/2024;21:10;60;66.08;18.9;credit card;MNO789;5
8933;10089;345;9071 Walton Parkway;5369 Clemons Trail;Andop;Philippines;01/09/2024;00:01;36;90.72;18.2;credit card;;5
1497;9270;457;020 Kenwood Center;282 Corben Drive;Korolevo;Ukraine;4/23/2024;15:41;112;87.82;16.8;mobile wallet;;5
842;595;297;490 South Avenue;39 Merchant Alley;Cibunar;Indonesia;05/08/2024;23:15;78;26.74;18.3;credit card;;5
7542;3665;85;82303 Dunning Center;1 Kedzie Lane;Mari;Brazil;09/03/2024;06:35;20;17.68;2.2;mobile wallet;123DEF;5
2919;4488;330;64607 Commercial Crossing;6839 Vermont Avenue;Rayside-Balfour;Canada;4/20/2024;09:49;64;35.41;10.3;cash;;4
569;10942;952;95959 Haas Plaza;16058 Dexter Trail;Jiujie;China;6/19/2024;09:28;93;11.17;10.8;cash;789VWX;4
3171;7751;237;046 Oneill Hill;2275 Sage Alley;Taipingying;China;05/05/2024;00:40;105;21.92;8.3;cash;789VWX;3
9682;1099;557;734 Amoth Pass;70740 Pankratz Center;Aygek;Armenia;6/16/2024;00:19;44;74.99;11.1;mobile wallet;;4
1569;2528;397;83 Lawn Circle;099 Monument Court;Stari Banovci;Serbia;03/12/2024;23:04;10;58.83;12.0;mobile wallet;;4
1343;9057;12;78 Lunder Way;104 Steensland Terrace;Dorupare;Indonesia;6/24/2024;21:09;118;58.22;9.6;credit card;;5
8406;2874;389;74485 Doe Crossing Avenue;5 Goodland Court;Kushikino;Japan;03/07/2024;01:29;103;6.12;6.1;credit card;789GHI;2
7670;6848;717;81 Bowman Way;7329 Rusk Terrace;Nokaneng;Botswana;2/24/2024;02:05;85;11.45;17.7;credit card;ABC123;3
8169;6777;384;0 Gale Street;7 Schiller Park;Milwaukee;United States;11/25/2024;10:41;88;87.21;17.5;cash;;3
8275;3809;827;02430 Maryland Avenue;7511 Lerdahl Trail;Liudu;China;04/06/2024;05:07;56;25.15;10.9;mobile wallet;;5
6135;7811;766;9572 Elgar Drive;73298 Parkside Place;Burgos;Philippines;7/15/2024;15:00;94;59.13;14.6;cash;123DEF;3
8541;2875;685;39 Rieder Alley;849 Moulton Street;Darungan;Indonesia;2/25/2024;21:02;99;24.55;19.6;mobile wallet;789GHI;5
1382;4665;393;866 Sutteridge Plaza;39180 Luster Point;Miguel Hidalgo;Mexico;9/28/2024;11:02;87;63.33;12.1;cash;;3
2365;2474;725;02764 Express Plaza;19038 Lindbergh Circle;Acomayo;Peru;5/28/2024;15:11;34;10.24;1.3;credit card;;5
5399;3678;660;60645 Division Park;7 Northwestern Pass;Paris 05;France;2/19/2024;04:24;92;64.41;8.0;credit card;;5
9004;3241;119;36 Fisk Circle;582 Atwood Junction;Upata;Venezuela;12/06/2024;19:43;95;46.8;10.6;credit card;;2
3300;7949;355;84983 North Way;427 Veith Park;Hernández;Argentina;9/25/2024;19:30;102;50.37;19.6;mobile wallet;;1
8413;10164;337;5209 Cascade Place;72 Dahle Parkway;Karangagung Timur;Indonesia;9/30/2024;21:23;86;78.42;15.7;credit card;;3
2893;4408;424;79724 Muir Center;1 Waywood Street;Kasongo;Democratic Republic of the Congo;04/06/2024;05:46;103;44.43;8.9;mobile wallet;;4
3737;5940;140;7 Harbort Avenue;30 Nobel Circle;Sionogan;Philippines;4/13/2024;11:17;85;53.76;7.9;credit card;;2
9340;3081;534;12287 Calypso Park;33397 Jana Road;Mafeteng;Lesotho;10/30/2024;02:58;49;90.78;13.8;mobile wallet;;5
6797;2589;801;27 Bashford Hill;5896 Corry Pass;Skalbmierz;Poland;08/04/2024;08:24;81;24.87;8.9;credit card;;5
5426;3821;98;4641 Eagan Trail;4 Dunning Crossing;Bắc Ninh;Vietnam;11/01/2024;18:53;49;42.91;18.6;credit card;ABC123;5
9453;6989;798;495 Redwing Parkway;48 Londonderry Hill;Peicheng;China;3/20/2024;00:03;83;27.07;13.1;credit card;;2
625;1052;854;17 Bobwhite Court;47029 Stuart Center;Jincheng;China;5/26/2024;16:51;85;71.44;18.1;cash;XYZ456;3
1263;8364;140;53 Oneill Plaza;26 Blaine Hill;Latacunga;Ecuador;4/13/2024;03:01;85;62.9;13.8;credit card;;4
8712;2464;829;235 Sunnyside Way;927 Northfield Circle;Salanegara;Indonesia;01/01/2025;13:32;93;68.37;7.5;credit card;;4
3189;2706;890;8 Corben Court;8 Oneill Way;Paris 08;France;5/16/2024;17:39;107;56.97;16.8;cash;;4
8328;7445;422;6356 Amoth Hill;99786 Debs Plaza;Santa Luċija;Malta;3/21/2024;03:39;51;39.78;9.8;cash;;4
251;5089;962;2188 Rigney Crossing;1 Main Park;Debrecen;Hungary;3/31/2024;18:39;5;87.31;10.0;cash;;3
7843;8818;893;296 Maple Place;53 Toban Parkway;Yiyang;China;2/14/2024;02:52;49;33.44;1.9;credit card;STU456;5
3320;10837;25;2685 Havey Crossing;48 Monica Lane;Sinfra;Ivory Coast;12/01/2024;00:30;88;70.75;7.5;mobile wallet;;5
1994;2594;463;783 Ridgeview Circle;95 Mallard Alley;Benoni;South Africa;10/08/2024;13:25;46;25.72;11.6;mobile wallet;;5
3447;1437;384;21174 Manitowish Terrace;3315 Brown Park;Maogang;China;8/14/2024;23:18;78;54.6;16.9;cash;789VWX;5
5917;5247;463;91847 Sachtjen Plaza;569 Portage Terrace;Łąck;Poland;2/14/2024;11:06;114;27.98;5.8;credit card;;3
6617;3208;552;302 Russell Alley;00019 Trailsway Pass;Śmiłowo;Poland;08/08/2024;01:15;66;87.4;11.5;cash;;3
4090;7509;409;0066 Hanover Pass;25 Cherokee Lane;Rathwire;Ireland;9/29/2024;17:08;36;28.96;7.9;credit card;;4
9909;1576;516;366 Express Way;314 Norway Maple Junction;Vilares;Portugal;08/03/2024;11:29;12;13.36;8.3;mobile wallet;;3
3670;2413;450;4 Amoth Road;26 Kings Road;Krasnogorsk;Russia;9/28/2024;17:46;60;74.52;7.5;credit card;;3
5191;8617;475;0619 Clove Place;90 Thackeray Lane;Shaochang;China;3/26/2024;10:58;50;11.77;1.1;mobile wallet;;4
4873;8524;147;37 International Pass;6 Harper Place;San Miguel;Mexico;09/09/2024;15:45;110;6.94;16.4;mobile wallet;;4
1107;1955;805;12713 Bellgrove Hill;84068 Larry Center;Chak;Pakistan;10/10/2024;08:49;6;25.17;11.1;cash;;1
6005;10172;405;019 Barnett Drive;06 Northview Center;Shangani;Zimbabwe;11/12/2024;07:05;119;41.74;19.1;mobile wallet;;4
2191;9813;184;257 Cottonwood Terrace;6 Corben Terrace;Ruo;Micronesia;04/02/2024;07:41;66;99.67;8.7;credit card;;3
8525;1883;179;31 Everett Trail;34 Reinke Place;Schifflange;Luxembourg;5/13/2024;15:45;71;75.65;2.7;credit card;ABC123;3
8434;6061;385;6258 Scofield Center;3 Memorial Place;Flor da Rosa;Portugal;04/05/2024;11:07;25;59.62;1.8;credit card;789GHI;4
7988;7059;108;1516 Hazelcrest Court;7839 Sachtjen Circle;Zhengdonglu;China;12/03/2024;13:50;93;20.09;7.0;credit card;;4
7757;10083;488;33 4th Place;2 8th Avenue;Sang-e Chārak;Afghanistan;9/15/2024;02:04;81;85.44;14.7;credit card;;3
965;1255;518;540 Summit Park;9834 Eggendart Way;Jiuchi;China;01/07/2025;09:34;9;98.18;11.2;cash;456JKL;4
2127;6331;365;1 Mitchell Court;5 Morrow Park;Bharatpur;Nepal;11/02/2024;01:10;83;73.7;16.1;mobile wallet;;4
7832;10971;836;617 Browning Street;21272 Pankratz Crossing;Tilburg;Netherlands;4/15/2024;14:56;99;50.79;5.8;mobile wallet;;4
3345;4610;27;1185 Talmadge Parkway;479 Heath Circle;Esquipulas;Guatemala;05/12/2024;04:03;109;5.28;17.8;credit card;YZA123;5
8121;1227;789;821 Aberg Park;84 Fair Oaks Drive;Topeka;United States;9/15/2024;02:38;84;24.43;19.9;cash;789GHI;4
6672;3266;515;88747 Dayton Road;37 Truax Park;Rennes;France;10/13/2024;18:23;9;52.44;2.0;credit card;;1
3682;10727;444;7 Valley Edge Plaza;53 Upham Place;Všestary;Czech Republic;10/18/2024;10:28;29;77.77;12.7;cash;;5
7678;5649;135;8 Banding Avenue;4323 Hudson Circle;Dongji;China;4/17/2024;05:50;51;36.1;7.0;cash;;5
9488;8688;52;55369 Everett Pass;52 Norway Maple Center;Buutuo;Liberia;12/04/2024;01:43;53;93.95;12.0;mobile wallet;;4
4810;1556;987;59975 American Lane;23 Vidon Plaza;Kanigorokrajan;Indonesia;02/03/2024;19:59;86;11.53;2.7;credit card;;4
6587;2284;361;339 Quincy Avenue;7438 Dorton Circle;Ōi;Japan;11/24/2024;20:52;99;19.98;19.7;cash;;5
3553;7304;355;72046 Arkansas Pass;74 Forest Run Junction;Maloco;Philippines;02/02/2024;05:54;65;84.49;16.6;credit card;ABC123;3
567;3804;869;2509 Colorado Pass;3 Hovde Street;Qui Nhon;Vietnam;12/11/2024;15:29;42;16.95;13.3;cash;;3
9194;10557;659;6 Gerald Hill;13 Hudson Trail;Sheksna;Russia;4/24/2024;20:20;94;76.33;1.8;mobile wallet;;4
2886;6694;314;167 Briar Crest Lane;5100 Dakota Hill;Ussuriysk;Russia;10/30/2024;19:52;56;84.56;5.9;credit card;;3
8040;8795;226;323 Evergreen Street;5888 Rutledge Way;Bayambang;Philippines;7/31/2024;20:45;60;71.16;10.2;mobile wallet;;5
4133;9539;67;5 Meadow Vale Terrace;91295 Golf View Park;Eskilstuna;Sweden;2/28/2024;20:54;67;8.01;6.6;cash;ABC123;4
9646;5551;576;77378 Forest Hill;37629 Susan Pass;Örebro;Sweden;07/08/2024;04:59;10;91.03;11.2;cash;MNO789;5
6691;10219;800;1763 Little Fleur Center;5298 Brentwood Plaza;Sceaux;France;03/07/2024;13:05;117;18.03;4.2;cash;XYZ456;5
1555;3036;849;270 Clemons Way;0113 Dayton Way;Malanday;Philippines;01/01/2024;23:36;75;66.61;10.5;credit card;ABC123;4
2811;6463;693;33231 Dryden Road;3 Corry Place;Gulbene;Latvia;1/14/2024;22:46;112;39.56;11.7;mobile wallet;ABC123;3
4439;10009;914;4560 Anhalt Drive;9 Morning Road;Bangbayang;Indonesia;12/11/2024;07:59;116;49.23;3.7;mobile wallet;;3
79;5906;659;706 Oneill Terrace;3229 Talmadge Trail;Ol’ginka;Russia;12/22/2024;19:22;107;91.21;12.4;credit card;;5
2632;9874;272;7171 Meadow Ridge Road;729 Mallard Center;Sampit;Indonesia;05/12/2024;13:28;66;99.04;4.0;credit card;;2
8303;6843;352;10 Nova Parkway;1322 David Place;Tajur;Indonesia;10/11/2024;20:18;108;42.37;4.4;credit card;STU456;5
2797;1659;312;21979 Portage Circle;878 Blue Bill Park Junction;Burgastai;China;2/13/2024;14:47;30;9.19;2.2;cash;;4
8910;9796;522;3922 Sommers Trail;9 Saint Paul Avenue;Valença do Piauí;Brazil;11/21/2024;19:59;46;96.92;11.6;mobile wallet;YZA123;5
7193;10167;810;3 Schlimgen Court;60116 Graedel Drive;Revolucion;Mexico;01/09/2024;05:20;116;47.91;3.7;cash;789GHI;5
9302;1380;241;22 Hoepker Road;29 Hooker Street;Banyubang;Indonesia;1/28/2024;19:07;58;55.27;15.3;credit card;;5
1916;1463;686;7487 Badeau Park;91 Menomonie Pass;New Orleans;United States;11/16/2024;07:51;14;97.24;2.1;cash;;5
4555;4400;66;4 Birchwood Junction;793 Dorton Drive;Phra Phrom;Thailand;5/27/2024;21:37;105;58.19;9.9;cash;;3
2150;509;933;12311 Sutherland Parkway;3 Elka Street;Amparafaravola;Madagascar;11/29/2024;23:11;73;34.36;13.8;credit card;;3
1908;8720;756;4 Steensland Parkway;68 Anderson Circle;Purificación;Colombia;03/01/2024;21:11;13;5.5;19.3;cash;;3
3987;6403;17;5285 Parkside Drive;3 Donald Drive;Bafatá;Guinea-Bissau;7/28/2024;05:07;76;88.74;7.8;mobile wallet;;4
9779;2829;321;9 Northport Way;59634 Hooker Court;Gręboszów;Poland;09/11/2024;04:06;5;46.32;16.0;mobile wallet;;3
645;1761;917;4796 Artisan Plaza;8 West Terrace;Tama;Argentina;02/11/2024;19:40;60;61.9;17.3;mobile wallet;ABC123;5
6321;441;755;20 Anthes Hill;84537 Esch Junction;Dubréka;Guinea;1/23/2024;20:30;8;38.88;12.0;credit card;;5
6085;2425;770;6088 Clemons Way;1 Oriole Trail;Sadabe;Madagascar;10/11/2024;12:17;99;15.27;1.1;cash;456JKL;3
7746;9825;11;383 Sunnyside Street;67837 Anzinger Plaza;Banjar Susut Kaja;Indonesia;06/12/2024;22:17;84;71.77;1.6;credit card;;4
5717;6974;131;31 Judy Point;2879 Westend Way;Lanipao;Philippines;7/29/2024;17:56;19;95.3;9.1;mobile wallet;;5
7284;5197;112;8649 Jackson Plaza;10 Autumn Leaf Lane;San Francisco;Colombia;8/13/2024;05:29;17;53.59;19.3;credit card;;5
1726;7835;965;15 Vernon Park;1703 Grover Drive;Wuxi;China;01/02/2025;02:48;27;70.67;4.9;mobile wallet;123DEF;5
7308;5774;324;80526 Texas Junction;304 Heath Parkway;Kut Chap;Thailand;10/30/2024;11:08;57;96.78;3.7;cash;;2
2756;7470;416;9 Hallows Hill;0487 Crownhardt Street;Tembang;Indonesia;11/24/2024;09:59;68;39.45;19.3;mobile wallet;;4
5460;5521;175;069 Blackbird Pass;87 Old Shore Parkway;Toktogul;Kyrgyzstan;04/04/2024;15:53;35;84.61;14.7;cash;;5
1450;7689;998;11548 Lunder Point;91113 Tony Plaza;Encañada;Peru;08/07/2024;03:18;75;20.29;12.2;mobile wallet;;3
7511;10146;979;7 Continental Alley;4444 Boyd Terrace;Khānaqāh;Afghanistan;02/09/2024;18:35;35;32.23;19.2;cash;;4
6152;1089;137;3 Waxwing Alley;64668 Bonner Place;Verkhov’ye;Russia;11/10/2024;22:36;27;20.41;14.8;mobile wallet;;5
8944;10245;102;94579 Summerview Avenue;134 Bellgrove Lane;Tangkanpulit;Indonesia;09/04/2024;01:53;114;7.67;15.9;cash;;4
5179;1883;876;4332 Hermina Drive;78 Marquette Circle;Orichi;Russia;05/10/2024;01:11;89;59.92;8.4;credit card;XYZ456;5
18;5685;168;24 Corscot Way;5 Mallory Way;Gostynin;Poland;06/09/2024;06:16;63;20.59;8.2;cash;789GHI;5
3930;665;288;00 Schlimgen Street;42583 Texas Lane;El Copey;Colombia;5/25/2024;04:18;32;76.33;6.9;cash;XYZ456;5
300;3715;358;27063 Talmadge Parkway;75083 Talisman Lane;Mae Ramat;Thailand;03/11/2024;09:57;9;44.6;3.6;credit card;;2
3345;3129;265;0 Logan Crossing;88 Hooker Road;Dingshu;China;11/04/2024;14:41;115;30.76;18.7;credit card;;3
6580;2809;225;90352 Leroy Road;334 Butterfield Pass;Velykoploske;Ukraine;01/11/2024;05:26;9;14.24;13.0;credit card;;4
7259;8417;425;41 Jana Hill;59198 Hauk Court;Stari Lec;Serbia;5/16/2024;03:36;14;69.51;12.9;credit card;;5
